key	source	name	k10	k25	k50	k100	k200	provenance
go:GO:1902993	go	positive regulation of amyloid precursor protein catabolic process	5	11	19	34	63	
go:GO:1902996	go	regulation of neurofibrillary tangle assembly	8	18	33	63	122	
go:GO:1903027	go	regulation of opsonization	3	7	13	20	40	
go:GO:1903038	go	negative regulation of leukocyte cell-cell adhesion	3	7	13	21	43	
go:GO:1903051	go	obsolete negative regulation of proteolysis involved in protein catabolic process	5	11	20	36	67	
go:GO:1903053	go	regulation of extracellular matrix organization	3	6	10	15	28	
go:GO:1903054	go	negative regulation of extracellular matrix organization	3	6	10	15	28	
go:GO:1903076	go	regulation of protein localization to plasma membrane	10	24	46	91	182	
go:GO:1903146	go	regulation of autophagy of mitochondrion	10	24	47	94	190	
go:GO:1903147	go	negative regulation of autophagy of mitochondrion	5	11	20	36	69	
go:GO:1903169	go	regulation of calcium ion transmembrane transport	10	23	45	89	174	
go:GO:1903241	go	U2-type prespliceosome assembly	9	19	36	72	140	
go:GO:1903294	go	regulation of glutamate secretion, neurotransmission	8	18	34	66	130	
go:GO:1903306	go	negative regulation of regulated secretory pathway	5	11	20	35	65	
go:GO:1903327	go	negative regulation of tRNA metabolic process	5	11	20	36	67	
go:GO:1903444	go	negative regulation of brown fat cell differentiation	4	9	16	29	56	
go:GO:1903564	go	regulation of protein localization to cilium	10	23	45	90	179	
go:GO:1903573	go	negative regulation of response to endoplasmic reticulum stress	9	19	35	69	135	
go:GO:1903689	go	regulation of wound healing, spreading of epidermal cells	1	2	4	7	11	
go:GO:1903698	go	positive regulation of microvillus assembly	10	23	45	90	178	
go:GO:1903722	go	regulation of centriole elongation	7	15	27	49	94	
go:GO:1903726	go	negative regulation of phospholipid metabolic process	4	9	16	29	56	
go:GO:1903799	go	negative regulation of miRNA processing	8	16	31	60	115	
go:GO:1903859	go	regulation of dendrite extension	8	18	33	63	122	
go:GO:1903894	go	regulation of IRE1-mediated unfolded protein response	9	19	35	69	135	
go:GO:1903897	go	regulation of PERK-mediated unfolded protein response	10	24	46	91	183	
go:GO:1903898	go	negative regulation of PERK-mediated unfolded protein response	10	24	46	91	183	
go:GO:1904018	go	positive regulation of vasculature development	7	15	28	53	101	
go:GO:1904045	go	cellular response to aldosterone	5	11	19	34	64	
go:GO:1904178	go	negative regulation of adipose tissue development	4	9	16	29	56	
go:GO:1904179	go	positive regulation of adipose tissue development	1	1	1	3	4	
go:GO:1904181	go	positive regulation of membrane depolarization	10	25	49	97	195	
go:GO:1904293	go	negative regulation of ERAD pathway	9	19	35	69	135	
go:GO:1904321	go	response to forskolin	3	7	13	20	40	
go:GO:1904356	go	regulation of telomere maintenance via telomere lengthening	9	21	41	84	163	
go:GO:1904357	go	negative regulation of telomere maintenance via telomere lengthening	9	21	41	84	163	
go:GO:1904385	go	cellular response to angiotensin	5	11	19	34	64	
go:GO:1904417	go	positive regulation of xenophagy	3	7	13	20	40	
go:GO:1904427	go	positive regulation of calcium ion transmembrane transport	10	23	45	89	174	
go:GO:1904478	go	regulation of intestinal absorption	1	1	2	4	5	
go:GO:1904636	go	response to ionomycin	3	7	13	20	40	
go:GO:1904668	go	positive regulation of ubiquitin protein ligase activity	10	23	44	88	173	
go:GO:1904673	go	negative regulation of somatic stem cell population maintenance	7	15	26	48	92	
go:GO:1904749	go	regulation of protein localization to nucleolus	9	21	41	84	164	
go:GO:1904776	go	regulation of protein localization to cell cortex	7	15	27	49	94	
go:GO:1904823	go	purine nucleobase transmembrane transport	9	19	35	71	139	
go:GO:1904861	go	excitatory synapse assembly	8	18	33	63	122	
go:GO:1904978	go	regulation of endosome organization	9	21	41	84	164	
go:GO:1904995	go	negative regulation of leukocyte adhesion to vascular endothelial cell	3	6	11	16	29	
go:GO:1904999	go	positive regulation of leukocyte adhesion to arterial endothelial cell	3	6	11	16	29	
go:GO:1905203	go	regulation of connective tissue replacement	3	6	10	15	28	
go:GO:1905207	go	regulation of cardiocyte differentiation	10	23	45	90	180	
go:GO:1905232	go	cellular response to L-glutamate	6	13	23	43	82	
go:GO:1905330	go	regulation of morphogenesis of an epithelium	7	15	28	54	102	
go:GO:1905335	go	regulation of aggrephagy	10	24	47	94	188	
go:GO:1905477	go	positive regulation of protein localization to membrane	10	24	46	91	182	
go:GO:1905503	go	regulation of motile cilium assembly	10	23	45	90	179	
go:GO:1905563	go	negative regulation of vascular endothelial cell proliferation	5	11	20	36	67	
go:GO:1905603	go	regulation of blood-brain barrier permeability	8	18	33	63	122	
go:GO:1905634	go	regulation of protein localization to chromatin	9	21	41	84	164	
go:GO:1905710	go	positive regulation of membrane permeability	10	24	47	94	189	
go:GO:1905821	go	positive regulation of chromosome condensation	7	15	27	49	94	
go:GO:1905868	go	regulation of 3'-UTR-mediated mRNA stabilization	8	16	31	60	115	
go:GO:1905870	go	positive regulation of 3'-UTR-mediated mRNA stabilization	8	16	31	60	115	
go:GO:1905898	go	positive regulation of response to endoplasmic reticulum stress	9	19	35	69	135	
go:GO:1905907	go	negative regulation of amyloid fibril formation	5	11	19	34	63	
go:GO:1905952	go	regulation of lipid localization	1	1	1	2	3	
go:GO:1990048	go	anterograde neuronal dense core vesicle transport	10	24	48	96	192	
go:GO:1990138	go	neuron projection extension	8	18	33	63	120	
go:GO:1990144	go	intrinsic apoptotic signaling pathway in response to hypoxia	9	19	35	67	132	
go:GO:1990418	go	response to insulin-like growth factor stimulus	5	11	20	35	65	
go:GO:1990573	go	potassium ion import across plasma membrane	5	10	17	30	59	
go:GO:1990849	go	vacuolar localization	10	24	48	96	192	
go:GO:1990926	go	short-term synaptic potentiation	8	18	34	66	128	
go:GO:1990962	go	xenobiotic transport across blood-brain barrier	10	24	48	96	193	
go:GO:2000008	go	regulation of protein localization to cell surface	10	24	46	91	182	
go:GO:2000047	go	regulation of cell-cell adhesion mediated by cadherin	3	6	10	15	27	
go:GO:2000048	go	negative regulation of cell-cell adhesion mediated by cadherin	3	6	10	15	27	
go:GO:2000105	go	positive regulation of DNA-templated DNA replication	10	23	44	87	170	
go:GO:2000106	go	regulation of leukocyte apoptotic process	3	7	13	21	43	
go:GO:2000209	go	regulation of anoikis	7	15	28	54	102	
go:GO:2000242	go	negative regulation of reproductive process	8	16	31	59	112	
go:GO:2000319	go	regulation of T-helper 17 cell differentiation	3	7	13	20	39	
go:GO:2000328	go	regulation of T-helper 17 cell lineage commitment	3	7	13	20	39	
go:GO:2000340	go	positive regulation of chemokine (C-X-C motif) ligand 1 production	3	7	13	20	40	
go:GO:2000378	go	negative regulation of reactive oxygen species metabolic process	5	11	20	36	67	
go:GO:2000394	go	positive regulation of lamellipodium morphogenesis	10	23	45	90	178	
go:GO:2000403	go	positive regulation of lymphocyte migration	3	7	13	20	40	
go:GO:2000404	go	regulation of T cell migration	3	7	13	20	39	
go:GO:2000586	go	regulation of platelet-derived growth factor receptor-beta signaling pathway	10	23	44	87	170	
go:GO:2000625	go	regulation of miRNA catabolic process	8	16	31	60	115	
go:GO:2000669	go	negative regulation of dendritic cell apoptotic process	3	7	13	21	43	
go:GO:2000675	go	negative regulation of type B pancreatic cell apoptotic process	5	11	20	35	65	
go:GO:2000766	go	negative regulation of cytoplasmic translation	5	11	20	36	67	
go:GO:2000772	go	regulation of cellular senescence	8	16	31	59	110	
go:GO:2000826	go	regulation of heart morphogenesis	10	23	45	90	180	
go:GO:2000831	go	regulation of steroid hormone secretion	5	11	19	33	62	
go:GO:2001024	go	negative regulation of response to drug	5	11	20	36	67	
go:GO:2001186	go	negative regulation of CD8-positive, alpha-beta T cell activation	3	7	13	21	43	
go:GO:2001200	go	positive regulation of dendritic cell differentiation	3	7	13	20	39	
go:GO:2001234	go	negative regulation of apoptotic signaling pathway	9	19	35	68	133	
go:GO:2001238	go	positive regulation of extrinsic apoptotic signaling pathway	9	19	35	68	133	
go:GO:2001245	go	regulation of phosphatidylcholine biosynthetic process	10	24	46	92	185	
go:GO:2001252	go	positive regulation of chromosome organization	7	15	27	49	94	
hallmark:HALLMARK_ADIPOGENESIS	hallmark	HALLMARK_ADIPOGENESIS	1	1	1	3	4	
hallmark:HALLMARK_ALLOGRAFT_REJECTION	hallmark	HALLMARK_ALLOGRAFT_REJECTION	3	7	13	22	44	
hallmark:HALLMARK_ANDROGEN_RESPONSE	hallmark	HALLMARK_ANDROGEN_RESPONSE	7	14	25	47	90	
hallmark:HALLMARK_ANGIOGENESIS	hallmark	HALLMARK_ANGIOGENESIS	7	15	28	53	101	
hallmark:HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	7	15	28	54	102	
hallmark:HALLMARK_APICAL_SURFACE	hallmark	HALLMARK_APICAL_SURFACE	7	15	28	50	96	
hallmark:HALLMARK_APOPTOSIS	hallmark	HALLMARK_APOPTOSIS	9	19	35	68	133	
hallmark:HALLMARK_BILE_ACID_METABOLISM	hallmark	HALLMARK_BILE_ACID_METABOLISM	4	9	15	25	52	
hallmark:HALLMARK_CHOLESTEROL_HOMEOSTASIS	hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	1	1	3	5	7	
hallmark:HALLMARK_COAGULATION	hallmark	HALLMARK_COAGULATION	3	6	11	17	31	
hallmark:HALLMARK_COMPLEMENT	hallmark	HALLMARK_COMPLEMENT	3	7	12	19	36	
hallmark:HALLMARK_DNA_REPAIR	hallmark	HALLMARK_DNA_REPAIR	9	19	37	74	147	
hallmark:HALLMARK_E2F_TARGETS	hallmark	HALLMARK_E2F_TARGETS	9	19	35	69	136	
hallmark:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7	15	28	54	102	
hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	8	16	31	60	114	
hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	8	16	31	60	114	
hallmark:HALLMARK_FATTY_ACID_METABOLISM	hallmark	HALLMARK_FATTY_ACID_METABOLISM	1	1	1	1	2	
hallmark:HALLMARK_G2M_CHECKPOINT	hallmark	HALLMARK_G2M_CHECKPOINT	9	20	38	76	150	
hallmark:HALLMARK_GLYCOLYSIS	hallmark	HALLMARK_GLYCOLYSIS	9	20	39	78	155	
hallmark:HALLMARK_HEDGEHOG_SIGNALING	hallmark	HALLMARK_HEDGEHOG_SIGNALING	8	18	33	63	120	
hallmark:HALLMARK_HEME_METABOLISM	hallmark	HALLMARK_HEME_METABOLISM	6	12	22	40	77	
hallmark:HALLMARK_HYPOXIA	hallmark	HALLMARK_HYPOXIA	6	12	22	39	76	
hallmark:HALLMARK_IL2_STAT5_SIGNALING	hallmark	HALLMARK_IL2_STAT5_SIGNALING	3	7	13	20	42	
hallmark:HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	3	7	13	20	38	
hallmark:HALLMARK_INFLAMMATORY_RESPONSE	hallmark	HALLMARK_INFLAMMATORY_RESPONSE	3	7	12	18	34	
hallmark:HALLMARK_INTERFERON_ALPHA_RESPONSE	hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	2	4	7	11	17	
hallmark:HALLMARK_INTERFERON_GAMMA_RESPONSE	hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	2	4	7	11	17	
hallmark:HALLMARK_KRAS_SIGNALING_DN	hallmark	HALLMARK_KRAS_SIGNALING_DN	9	20	38	76	150	
hallmark:HALLMARK_KRAS_SIGNALING_UP	hallmark	HALLMARK_KRAS_SIGNALING_UP	9	20	38	76	150	
hallmark:HALLMARK_MITOTIC_SPINDLE	hallmark	HALLMARK_MITOTIC_SPINDLE	7	15	27	49	94	
hallmark:HALLMARK_MTORC1_SIGNALING	hallmark	HALLMARK_MTORC1_SIGNALING	10	22	42	85	166	
hallmark:HALLMARK_MYC_TARGETS_V1	hallmark	HALLMARK_MYC_TARGETS_V1	10	22	42	85	167	
hallmark:HALLMARK_MYC_TARGETS_V2	hallmark	HALLMARK_MYC_TARGETS_V2	10	22	42	85	167	
hallmark:HALLMARK_MYOGENESIS	hallmark	HALLMARK_MYOGENESIS	10	25	49	98	196	
hallmark:HALLMARK_NOTCH_SIGNALING	hallmark	HALLMARK_NOTCH_SIGNALING	8	16	31	58	108	
hallmark:HALLMARK_OXIDATIVE_PHOSPHORYLATION	hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	6	12	22	40	78	
hallmark:HALLMARK_P53_PATHWAY	hallmark	HALLMARK_P53_PATHWAY	10	23	44	88	173	
hallmark:HALLMARK_PANCREAS_BETA_CELLS	hallmark	HALLMARK_PANCREAS_BETA_CELLS	9	20	38	77	152	
hallmark:HALLMARK_PEROXISOME	hallmark	HALLMARK_PEROXISOME	1	1	1	1	2	
hallmark:HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	3	7	13	20	41	
hallmark:HALLMARK_PROTEIN_SECRETION	hallmark	HALLMARK_PROTEIN_SECRETION	10	24	48	95	191	
hallmark:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	6	12	22	40	78	
hallmark:HALLMARK_SPERMATOGENESIS	hallmark	HALLMARK_SPERMATOGENESIS	7	14	25	46	88	
hallmark:HALLMARK_TGF_BETA_SIGNALING	hallmark	HALLMARK_TGF_BETA_SIGNALING	10	23	44	87	169	
hallmark:HALLMARK_TNFA_SIGNALING_VIA_NFKB	hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	3	7	13	20	38	
hallmark:HALLMARK_UNFOLDED_PROTEIN_RESPONSE	hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9	20	38	77	153	
hallmark:HALLMARK_UV_RESPONSE_DN	hallmark	HALLMARK_UV_RESPONSE_DN	1	2	4	7	12	
hallmark:HALLMARK_UV_RESPONSE_UP	hallmark	HALLMARK_UV_RESPONSE_UP	1	2	4	7	12	
hallmark:HALLMARK_WNT_BETA_CATENIN_SIGNALING	hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	8	16	31	59	111	
hallmark:HALLMARK_XENOBIOTIC_METABOLISM	hallmark	HALLMARK_XENOBIOTIC_METABOLISM	6	13	23	43	81	
reactome:R-HSA-1059683	reactome	Interleukin-6 signaling	3	7	13	20	38	
reactome:R-HSA-109581	reactome	Apoptosis	9	19	35	68	133	
reactome:R-HSA-109582	reactome	Hemostasis	3	6	11	17	31	
reactome:R-HSA-109606	reactome	Intrinsic Pathway for Apoptosis	9	19	35	67	132	
reactome:R-HSA-110312	reactome	Translesion synthesis by REV1	9	19	37	74	145	
reactome:R-HSA-110328	reactome	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	9	19	35	68	134	
reactome:R-HSA-110362	reactome	POLB-Dependent Long Patch Base Excision Repair	9	19	37	74	147	
reactome:R-HSA-110373	reactome	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	9	19	37	74	147	
reactome:R-HSA-110381	reactome	Resolution of AP sites via the single-nucleotide replacement pathway	9	19	37	74	147	
reactome:R-HSA-111367	reactome	SLBP independent Processing of Histone Pre-mRNAs	9	19	36	72	140	
reactome:R-HSA-111453	reactome	BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	9	19	35	68	133	
reactome:R-HSA-111885	reactome	Opioid Signalling	8	18	34	66	129	
reactome:R-HSA-111933	reactome	Calmodulin induced events	10	23	45	89	175	
reactome:R-HSA-111995	reactome	phospho-PLA2 pathway	10	24	46	92	185	
reactome:R-HSA-111996	reactome	Ca-dependent events	10	23	45	89	175	
reactome:R-HSA-112307	reactome	Transmission across Electrical Synapses	8	18	33	64	124	
reactome:R-HSA-112311	reactome	Neurotransmitter clearance	8	18	34	66	130	
reactome:R-HSA-114294	reactome	Activation, translocation and oligomerization of BAX	9	19	35	68	133	
reactome:R-HSA-114608	reactome	Platelet degranulation	3	6	11	17	31	
reactome:R-HSA-1169408	reactome	ISG15 antiviral mechanism	2	4	7	11	18	
reactome:R-HSA-1169410	reactome	Antimicrobial mechanism of IFN-stimulated genes	2	4	7	11	17	
reactome:R-HSA-1187000	reactome	Fertilization	7	14	25	46	88	
reactome:R-HSA-1222541	reactome	Cell redox homeostasis	6	12	22	40	78	
reactome:R-HSA-1227986	reactome	Signaling by ERBB2	8	16	31	60	114	
reactome:R-HSA-1234158	reactome	Regulation of gene expression by Hypoxia-inducible Factor	6	12	22	39	76	
reactome:R-HSA-1234174	reactome	Cellular response to hypoxia	5	10	18	32	61	
reactome:R-HSA-1234176	reactome	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	6	12	22	39	76	
reactome:R-HSA-1237112	reactome	Methionine salvage pathway	10	22	42	85	167	
reactome:R-HSA-1268020	reactome	Mitochondrial protein import	10	24	47	94	189	
reactome:R-HSA-1280215	reactome	Cytokine Signaling in Immune system	3	7	13	20	42	
reactome:R-HSA-1299287	reactome	Tandem pore domain halothane-inhibited K+ channel (THIK)	8	18	33	64	125	
reactome:R-HSA-1300642	reactome	Sperm Motility And Taxes	7	14	25	46	88	
reactome:R-HSA-141333	reactome	Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB	6	12	21	38	74	
reactome:R-HSA-141430	reactome	Inactivation of APC/C via direct inhibition of the APC/C complex	8	16	31	59	110	
reactome:R-HSA-1433617	reactome	Regulation of signaling by NODAL	10	23	45	90	180	
reactome:R-HSA-1474290	reactome	Collagen formation	9	20	39	79	157	
reactome:R-HSA-1483076	reactome	Synthesis of CL	10	23	45	89	176	
reactome:R-HSA-1483166	reactome	Synthesis of PA	10	24	46	92	185	
reactome:R-HSA-1483206	reactome	Glycerophospholipid biosynthesis	10	24	46	92	185	
reactome:R-HSA-1483249	reactome	Inositol phosphate metabolism	9	19	35	70	137	
reactome:R-HSA-156580	reactome	Phase II - Conjugation of compounds	6	13	23	43	81	
reactome:R-HSA-156581	reactome	Methylation	10	22	42	85	167	
reactome:R-HSA-156582	reactome	Acetylation	9	19	36	72	142	
reactome:R-HSA-1566977	reactome	Fibronectin matrix formation	3	6	10	15	28	
reactome:R-HSA-156711	reactome	Polo-like kinase mediated events	9	19	35	68	134	
reactome:R-HSA-1592230	reactome	Mitochondrial biogenesis	6	12	22	40	78	
reactome:R-HSA-159740	reactome	Gamma-carboxylation of protein precursors	9	20	38	75	149	
reactome:R-HSA-159782	reactome	Removal of aminoterminal propeptides from gamma-carboxylated proteins	9	20	38	75	149	
reactome:R-HSA-159854	reactome	Gamma-carboxylation, transport, and amino-terminal cleavage of proteins	9	20	38	75	149	
reactome:R-HSA-1606341	reactome	IRF3 mediated activation of type 1 IFN	2	4	7	11	17	
reactome:R-HSA-162589	reactome	Reverse Transcription of HIV RNA	2	4	7	11	18	
reactome:R-HSA-162699	reactome	Synthesis of dolichyl-phosphate mannose	9	19	35	70	137	
reactome:R-HSA-1632852	reactome	Macroautophagy	10	24	47	94	188	
reactome:R-HSA-163316	reactome	Mitochondrial transcription termination	9	19	37	73	144	
reactome:R-HSA-1640170	reactome	Cell Cycle	7	15	27	49	93	
reactome:R-HSA-164378	reactome	PKA activation in glucagon signalling	9	19	35	68	134	
reactome:R-HSA-164940	reactome	Nef mediated downregulation of MHC class I complex cell surface expression	2	4	7	11	17	
reactome:R-HSA-164944	reactome	Nef and signal transduction	2	4	7	11	17	
reactome:R-HSA-165159	reactome	MTOR signalling	10	22	42	85	166	
reactome:R-HSA-166016	reactome	Toll Like Receptor 4 (TLR4) Cascade	3	7	13	20	37	
reactome:R-HSA-1660510	reactome	PIPs transport between Golgi and plasma membranes	10	24	48	96	192	
reactome:R-HSA-166187	reactome	Mitochondrial Uncoupling	10	24	47	94	189	
reactome:R-HSA-166662	reactome	Lectin pathway of complement activation	3	7	12	19	36	
reactome:R-HSA-167160	reactome	RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	2	4	7	11	18	
reactome:R-HSA-167172	reactome	Transcription of the HIV genome	2	4	7	11	18	
reactome:R-HSA-167246	reactome	Tat-mediated elongation of the HIV-1 transcript	2	4	7	11	18	
reactome:R-HSA-167590	reactome	Nef Mediated CD4 Down-regulation	2	4	7	11	17	
