pathway_id	pathway_name	symbol	hgnc_id	match_type	test	reason
R-HSA-9824439	Bacterial Infection Pathways	sta2	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	sta3	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	surA	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	tetA	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	tetB	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	tetX	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	tolC	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	tonB	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	tpx	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	trx-2	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	trxA	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	trxB	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	ybtP	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	yhjR	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	yqjH	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	yqjI	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	znuA	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	znuB	-	-	0	symbol resolves to no HGNC record
R-HSA-9824439	Bacterial Infection Pathways	znuC	-	-	0	symbol resolves to no HGNC record
R-HSA-9824443	Parasitic Infection Pathways	IGHV	-	-	0	symbol resolves to no HGNC record
R-HSA-9824443	Parasitic Infection Pathways	IGLV	-	-	0	symbol resolves to no HGNC record
R-HSA-9824443	Parasitic Infection Pathways	LPG1G2	-	-	0	symbol resolves to no HGNC record
R-HSA-9824443	Parasitic Infection Pathways	hly	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	1B	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	1C	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	1a	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	3a	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	3b	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	6	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	7SL RNA (ENSG00000222619)	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	7SL RNA (ENSG00000222639)	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	7a	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	8	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	8b	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	9b	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	CVC1	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	CVC2	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	DBP	HGNC:2697	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	DENCMEMSB	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	DUT	HGNC:3078	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	E	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	F	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	G	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	Genome polyprotein	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	HA	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	HELI	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	HLA-H	HGNC:4965	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	Hh5 strain Merlin complete genome	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	Human respiratory syncytial virus A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	Human respiratory syncytial virus A2, complete genome	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	IGHV	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	IGLV	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	IRS1	HGNC:6125	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	L	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	M	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	M2-1	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	M2-2	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	MCP	HGNC:6953	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	N	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	NA	HGNC:12811	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	NEC1	HGNC:8743	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	NEC2	HGNC:8744	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	NP	HGNC:7892	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	NS	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	NS5B	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	P	HGNC:8101	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	PA	HGNC:8549	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	PB1	HGNC:30064	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	PB2	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	RIR1	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	RL1	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	RL10	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	RL11	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	RL8A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	RL9A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	RNA4.9	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	S	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	SARS coronavirus, complete genome	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	SCP	HGNC:30657	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	SH	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	TRM1	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	TRM2	HGNC:12318	previous	4	gene absent from exports; matched via the previous tier
R-HSA-9824446	Viral Infection Pathways	TRM3	HGNC:11568	alias	4	gene absent from exports; matched via the alias tier
R-HSA-9824446	Viral Infection Pathways	TRS1	HGNC:16292	previous	4	gene absent from exports; matched via the previous tier
R-HSA-9824446	Viral Infection Pathways	TRX1	HGNC:7132	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	TRX2	HGNC:15840	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-9824446	Viral Infection Pathways	UL102	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL103	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL104	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL11	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL111A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL112/UL113	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL114	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL117	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL119/UL118	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL120	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL121	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL122	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL123	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL124	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL13	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL130	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL131A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL132	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL133	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL138	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL14	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL144	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL146	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL147	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL147A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL148	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL15A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL16	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL17	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL18	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL2	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL21A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL22A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL23	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL24	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL25	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL26	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL27	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL29	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL31	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL32	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL34	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL35	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL36	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL37	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL38	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL4	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL41A	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL43	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL44	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL47	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL48	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL5	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL52	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL54	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL69	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL7	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL70	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL71	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL74	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL76	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL78	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL79	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL80	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL82	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL83	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL84	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL87	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL88	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL9	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL91	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL92	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL94	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL95	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL96	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL97	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL98	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	UL99	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US10	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US11	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US12	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US13	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US14	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US16	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US17	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US18	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US19	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US2	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US20	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US22	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US23	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US24	-	-	0	symbol resolves to no HGNC record
R-HSA-9824446	Viral Infection Pathways	US26	-	-	0	symbol resolves to no HGNC record
